property_id,source_id,source_root_domain,source_aanbod_url,property_url,title,address_raw,city_raw,gemeente,price_raw,price_eur,status,status_raw,living_area_raw,plot_area_raw,rooms_raw,image_url,first_seen_at,last_seen_at,discovery_run_id,extraction_confidence,needs_review,review_reason
d5cd319ec1c3dd8e,gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop/#koop,Koop,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
9fa2ea64b361edb6,gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop/#huur,Huur,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
35b30171f1cdb042,gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/'s-hertogenbosch/koop/huis-9935522-schout-van-raesfeltstraat-115,Verkocht o.v.,,,'s-Hertogenbosch,,,verkocht_ov,verkocht o.v.,,,,https://images.realworks.nl/servlets/images/media.objectmedia/266969462.webp?height=194&check=sha256%3Afff08ffd29a42bfb38a4e6c31df15259d85ca1f248ee83d9ad52934c89c90271&width=292&resize=5,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.55,true,missing address and price signals; missing address
dfcc5c5b2ad2c1f5,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,Toestemming,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
b74467c67a0bab42,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod,Bestaande bouw,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
22bf77757045eb6b,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl,"Rijsbergsebaan 13, Breda",Beschikbaar Drontenhof 5,5043 HL Tilburg,'s-Hertogenbosch,€ 275.000 k.k.,275000,verkocht,verkocht,68 m²,68 m² Perceel,,https://hendriks.nl/media/resized/1/8ff424ec-0909-4533-b321-c0956ee4476c/750xauto_85632060-83798775-522446br-6880132-1591281-photosrijsbergsebaan134836mcbredanl-07.jpg,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.95,false,
5a81b39e83f31ac5,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?place=breda,"Rijsbergsebaan 13, Breda",Beschikbaar Drontenhof 5,5043 HL Tilburg,'s-Hertogenbosch,€ 275.000 k.k.,275000,verkocht,verkocht,68 m²,68 m² Perceel,,https://hendriks.nl/media/resized/1/8ff424ec-0909-4533-b321-c0956ee4476c/750xauto_85632060-83798775-522446br-6880132-1591281-photosrijsbergsebaan134836mcbredanl-07.jpg,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.95,false,
0012af3cc9e5907a,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?place=breda&object_type=woonhuis,Woonhuis,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
873e0b64054d0ddb,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#features,Specificaties,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
9867d90be41b9259,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#floorplan,Plattegrond,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
bcf2f59e5c718650,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#media,Media,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
0322902fd4d51543,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#neighbourhood,Buurt,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
a07b1fbfd4d09c35,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#shadow,Zonnewijzer,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
18cacb8bf2638271,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#youtube,Video's,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
83e5aa4a720b6466,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/drontenhof-5-5043-hl-tilburg,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
2f56579f81cff565,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/celebesstraat-6-5014br-tilburg,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
8e733454e0899bfb,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/westwal-25-5211-db-s-hertogenbosch,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
663af271f275e97a,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/vijverweg-1-178-5482-zn-schijndel,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
04c2103eacc9770b,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/kloosterdreef-76-5622-ab-eindhoven,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
b52d97efce827cab,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?search_features=groen%2clandelijk%2cwater,Terug naar overzicht,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
d963b145cf02d08e,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/pieter-vreedestraat-13-4902-vj-oosterhout,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
f2343feb62e5c119,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/gronsveldlaan-39-5043-lp-tilburg,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
d787b069ae6b7555,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/merelstraat-6-5022-bv-tilburg,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
72e0ddcbe3df2826,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/doctor-nolensstraat-16-6006-zc-weert,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
9917add0b6b6d06d,hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/florisstraat-23-6004-jg-weert,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
1dd2ee010f31f856,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/binnenkort-in-de-verkoop,Openingstijden,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
cc80f11b2b2e9059,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl,Bedrijven Wonen Woningaanbod Woning verkopen Woning kopen Verkochte woningen Nieuwbouw Woning laten taxeren Gratis woning zoeken Binnenkort in de verkoop Binnenkijkers Over HRS Wonen Exclusief wonen Nieuwbouw Actuele nieuwbouwprojecten Aankomende nieuwbouwprojecten Direct op de hoogte over nieuwe projecten Over nieuwbouw Taxaties Huis taxeren Bedrijfsruimte taxeren HRS taxaties Nieuws Over ons Over ons Werken bij HRS Meet the team Over Dynamis Neem contact met ons op Openingstijden Openingstijden Kies een vestiging HRS Makelaars HRS Makelaars | Wonen M&S Makelaars powered by HRS | Tilburg HRS Makelaars | Boxtel HRS Makelaars Kies een vestiging HRS Makelaars HRS Makelaars | Wonen M&S Makelaars powered by HRS | Tilburg HRS Makelaars | Boxtel Maandag 08:30 tot 17:30 Dinsdag 08:30 tot 17:30 Woensdag 08:30 tot 17:30 Donderdag 08:30 tot 17:30 Vrijdag 08:30 tot 17:30 Zaterdag Op afspraak Zondag Gesloten Check je stek Direct contact,,,'s-Hertogenbosch,,,verkocht,verkocht,,,,https://hrs.nl/uploads/media/cache/24/7f93528c-c1f5-4965-ae33-5bcaaa8b1188/300xauto_2026-hrs-m-s-logo-wit.png,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.55,true,missing address and price signals; missing address
ad987e873cbcdc4d,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen,Wonen,,,'s-Hertogenbosch,,,verkocht,verkocht,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.50,true,missing address and price signals; missing address
bde71d05e19699ba,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/aanbod,Woningaanbod,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
6baa2a6c5f8b45d9,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/huis-verkopen-den-bosch,Woning verkopen,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
490680f17670b0fa,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/huis-kopen-den-bosch,Woning kopen,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
165640e7c1598d2f,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/verkocht-verhuurd,Verkochte woningen,,,'s-Hertogenbosch,,,verkocht,verkocht,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.50,true,missing address and price signals; missing address
b74e6387421bcad1,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/ik-zoek-een-woning,Gratis woning zoeken,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
02af62d11a1728e1,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/binnenkijken-bovenwoning-den-bosch,Binnenkijkers,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
5c90f55fd030b9b8,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/op-de-hoogte-blijven-van-nieuwbouwwoningen,Direct op de hoogte over nieuwe projecten,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
524365e447b5234b,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/bedrijven/aanbod?object_type=kantoorruimte&order_by=created_at-desc&page=1,Aanbod kantoorruimte,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
d115be9196d1e322,hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/bedrijven/aanbod?object_type=bedrijfsruimte&order_by=created_at-desc&page=1,Aanbod bedrijfsruimte,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
89626d41be081903,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/stille-verkoop,,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.30,true,missing address and price signals; unknown status; missing address
43090e1efe1c745f,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/aanbod,Aanbod,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
4f406f8096d71553,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/verkocht-in-no-time,Verkocht in no-time,,,'s-Hertogenbosch,,,verkocht,verkocht,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.50,true,missing address and price signals; missing address
71d884d572d5ebd4,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/verkoopbegeleiding,Verkoopbegeleiding,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
872ce04d4f54bdc5,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/aankoopbegeleiding,Aankoopbegeleiding,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
8c07fbcbbfbe3d19,kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/woningruil,Woningruil,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
19f4377ea0cfe9d0,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a,Mijn favorieten,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
88e91cfa009b81b0,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod,Aanbod,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
4ecc530f0b82d733,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/bedrijven,Bedrijven,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
83074fb4b1874328,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/open-huis,Open Huis,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
671663bdb69f2355,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/archief,Wonen archief,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
00df39cc8ee53977,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/diensten/verkoop,Verkoop,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
e5732a4fa14de91a,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/diensten/aankoop,Aankoop,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
7552fa3b9342cd2d,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/koop,Koop,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
26007ba094c8a50f,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/koop/provincie-noord-brabant,Noord-Brabant,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
8d42bee31c2dc4ac,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen/koop/provincie-noord-brabant,Den Dungen,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
d7dcf5a1d14e91d2,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#reageren,Poeldonk 32 A,,Den Dungen,'s-Hertogenbosch,"€ 850.000,",850000,beschikbaar,beschikbaar,950 m²,,,https://images.realworks.nl/servlets/images/media.objectmedia/274380980.webp?height=1200&check=sha256%3Ad44a0709fee365c618b14e74c0e5c73ceb0f5f335364572142a90318db1bbfad&width=1800&resize=5,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.95,false,
f9d764246b03ca28,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/print/?objectid=10229750,Poeldonk 32 A,,Den Dungen,'s-Hertogenbosch,"€ 850.000,",850000,beschikbaar,beschikbaar,950 m²,,,https://images.realworks.nl/servlets/images/media.objectmedia/274380980.webp?height=1200&check=sha256%3Ad44a0709fee365c618b14e74c0e5c73ceb0f5f335364572142a90318db1bbfad&width=1800&resize=5,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.95,false,
f9ce5b98b9ea3449,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#overzicht,Overzicht,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
db60dc47ceae24f1,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#omschrijving,Omschrijving,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
392a5dce8e2140a4,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#kenmerken,Kenmerken,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
b5d395198df3bb2a,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#media,Media,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
8b285f11fc04f110,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#foto_s,Foto's,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
2881ba1184a0ce9b,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/'s-hertogenbosch,'S-Hertogenbosch,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
0e848438c81c2c25,overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen,Den Dungen,,,'s-Hertogenbosch,,,unknown,,,,,,20260613T193908Z,20260613T193908Z,20260613T193908Z,0.40,true,missing address and price signals; unknown status; missing address
