source_id,root_domain,source_url,property_url,title,address_raw,city_raw,gemeente,price_raw,status_raw,living_area_raw,plot_area_raw,rooms_raw,image_url,extraction_confidence,needs_review,review_reason
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/print/?objectid=10265314,Sint Antoniusstraat 19 a,Stoffels Makelaardij Hintham 152,5246 AK Rosmalen,'s-Hertogenbosch,"€ 1.150.000,",beschikbaar,475 m²,327 m² Perceel,,https://images.realworks.nl/servlets/images/media.objectmedia/279638768.webp?height=760&check=sha256%3Adcffb0a7201857e66d253630a6076bad5da4fb767f868b1b89e1f7ac5b081cad&width=1010&resize=5,0.95,false,
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#overzicht,Overzicht,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#omschrijving,Omschrijving,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#kenmerken,Kenmerken,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#media,Media,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#kaart_en_buurt,Kaart en buurt,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#brochure,Brochure,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#foto_s,Foto's,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-sint-antoniusstraat-19a/#plattegronden,Plattegronden,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/provincie-gelderland,Gelderland,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/provincie-gelderland,Velddriel,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoffelsmakelaardij.nl__'s-hertogenbosch,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,https://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/street-sint antoniusstraat/provincie-gelderland,Sint Antoniusstraat,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoof.biz__'s-hertogenbosch,stoof.biz,http://www.stoof.biz/aankoop_verwerving,https://www.stoof.biz/aankoop_verwerving,Menu,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
stoof.biz__'s-hertogenbosch,stoof.biz,http://www.stoof.biz/aankoop_verwerving,https://www.stoof.biz/aanbod/bedrijfsaanbod,Aanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,NL,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/en/aanbod-nieuwbouw-koopwoningen,EN,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl,Het vinden van jouw nieuwbouwwoning begint bij vb&t Nieuwbouw Makelaars!,t Makelaars Helmond Steenweg 18a,5707 CG Helmond,'s-Hertogenbosch,"€ 394.000,",te koop,,,,https://vbtmakelaars.nl/img/logo.svg,0.90,false,
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/woningen,Het vinden van jouw nieuwbouwwoning begint bij vb&t Nieuwbouw Makelaars!,t Makelaars Helmond Steenweg 18a,5707 CG Helmond,'s-Hertogenbosch,"€ 394.000,",te koop,,,,https://vbtmakelaars.nl/images/657588-w300-s,0.90,false,
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/diensten/verkoopmakelaar,Verkopen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/aanbod-nieuwbouw-huurwoningen,Aanbod huurwoningen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/aankoopmakelaar,Aankoopadvies,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://aankoop.vbtmakelaars.nl,Aankoopgesprek,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
vbtmakelaars.nl__'s-hertogenbosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,https://vbtmakelaars.nl/partners/brabantse-verhuiscentrale,Hulp bij verhuizen,,,'s-Hertogenbosch,,,,,,https://vbtmakelaars.nl/images/d1204e-w400-s,0.45,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17,Menu,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod,Woningen,,,Alphen-Chaam,,verkocht,,,,,0.50,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/buitenland,Buitenland,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/recreatie,Recreatie,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/archief,Verkocht en verhuurd,,,Alphen-Chaam,,verkocht,,,,,0.50,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/bedrijfsaanbod,Bedrijven,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/alvaanbod,Landelijk,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/nieuwbouw,Nieuwbouw,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/diensten/woningmakelaardij,Woningmakelaardij,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/koop,Koop,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/koop/provincie-noord-brabant,Noord-Brabant,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/provincie-noord-brabant,Gilze,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#reageren,Nerhovensestraat 17,Te koop Nerhovensestraat 17,5126 TD Gilze Vraagprijs,Alphen-Chaam,"€ 675.000,",beschikbaar,775 m²,156 m² Perceel,,https://images.realworks.nl/servlets/images/media.objectmedia/278174850.webp?height=280&check=sha256%3A40f9686777e39cfba5aaf1dd81e795e50bf34d25e4ac225d419bf0c31cf38df0&width=370&resize=5,0.95,false,
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/print/?objectid=10225430,Nerhovensestraat 17,Te koop Nerhovensestraat 17,5126 TD Gilze Vraagprijs,Alphen-Chaam,"€ 675.000,",beschikbaar,775 m²,156 m² Perceel,,https://images.realworks.nl/servlets/images/media.objectmedia/278174850.webp?height=280&check=sha256%3A40f9686777e39cfba5aaf1dd81e795e50bf34d25e4ac225d419bf0c31cf38df0&width=370&resize=5,0.95,false,
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#overzicht,Overzicht,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#omschrijving,Omschrijving,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#kenmerken,Kenmerken,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#media,Media,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#brochure,Brochure,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#foto_s,Foto's,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#video_s,Video's,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#plattegronden,Plattegronden,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#panorama,Panorama,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278153472,Voorzijde,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278153548,Hal,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278154058,Woonkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278154066,Kantoor,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278154304,Keuken,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278154388,Tuinkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278154490,Overloop,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159138,Slaapkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159172,Slaapkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159218,Slaapkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159326,Slaapkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159390,Badkamer,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-nerhovensestraat-17/#278159448,Tuin,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/provincie-noord-brabant,Noord-Brabant,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/provincie-noord-brabant,Gilze,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
broedersmakelaardij.nl__alphen-chaam,broedersmakelaardij.nl,http://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/koop/huis-10225430-Nerhovensestraat-17,https://www.broedersmakelaardij.nl/aanbod/woningaanbod/gilze/street-nerhovensestraat/provincie-noord-brabant,Nerhovensestraat,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/aanbod,Aanbod,,,Alphen-Chaam,,,,,,,0.40,true,missing address and price signals
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/emmikhovenseweg,Emmikhovenseweg,,,Alphen-Chaam,"€ 1.200.000,",verkocht,262 m²,,9 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/278610170.png?check=sha256%3A27e76987963537ed2881f9e61ecd476ea807751de79989e0eb50bebf039a8570&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/aanbod/delwijnsestraat-25,Delwijnsestraat 25,,,Alphen-Chaam,"€ 1.200.000,",verkocht,262 m²,,9 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/277711408.png?portalid=10779&check=api_sha256%3A57e746ba57453ea8bb87c582fc8c0bfc609088ed4fa5b7138fff485a92a968c8&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/tol,Tol,,,Alphen-Chaam,"€ 525.000,",verkocht,186 m²,,7 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/274822068.png?check=sha256%3A8b62e8236c440bf2b3a893df83e0e25bad9565b1a6ce9ba21bbdcf1270966c3a&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/aanbod/hollestelleweg-12,Hollestelleweg 12,,,Alphen-Chaam,"€ 525.000,",verkocht,186 m²,,7 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/272848440.jpg?portalid=10779&check=api_sha256%3A0b07f3422c39480b01cd2f2e510875157ca7764d415b6bf076fd79911dc49654&resize=4&width=600,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/tiendweg,Tiendweg,,,Alphen-Chaam,"€ 525.000,",verkocht,3200 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/272702002.png?check=sha256%3A71da4dc730f2d5567750c356a8b7140b89bd86fa037313e980c59fb1500240f3&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/aanbod/duizendmorgen,Duizendmorgen,,,Alphen-Chaam,"€ 525.000,",verkocht,3200 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/271491986.png?portalid=10779&check=api_sha256%3A7d551d434fc5a25b532311263a6e0c848d7d866e4ca109f303d09e46860c8e9b&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/gemeent,Gemeent,,,Alphen-Chaam,"€ 1.395.000,",verkocht,241 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/273523250.png?check=sha256%3Acd0ea5faac534c95b1d9a8fdb7dba268c71682fc8fc14781e2fb3364ea57fb4b&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/heust,HEUST,,,Alphen-Chaam,"€ 1.395.000,",verkocht,241 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/273534972.png?check=sha256%3A877bba86fb2464a07b0c11c705be8dfdf687c75d57f1c70c2a72201c097250d9&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/alvs/zeelandweg-oost,Zeelandweg-Oost,,,Alphen-Chaam,"€ 1.395.000,",verkocht,241 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/259661750.png?check=sha256%3Aed4c9797740979dde1ec4ee35a6f06d5fcd3cec5212cd02c06332edc0cf21220&resize=4,0.80,false,
vhno.nl__alphen-chaam,vhno.nl,https://vhno.nl/aanbod,https://vhno.nl/aanbod/kapteinsweg-1,Kapteinsweg 1,,,Alphen-Chaam,"€ 1.395.000,",verkocht,241 m²,,6 kamers,https://cdn.vhno.nl/servlets/images/media.objectmedia/237110144.jpg?portalid=10779&check=api_sha256%3A0777c544a6a872f7b31eaac44203076f9c5eb3de617fecf880b9af4f95ec525b&resize=4&width=600,0.80,false,
